#F NuclearSpin.dat
#UT Neutron scattering factors, nuclear spin and atomic masses for isotopes
#UIDL xndebe
#UD Neutron scattering factors, nuclear spin and atomic masses for isotopes
#UD 
#UD Data collected from web site:
#UD http://www.ati.ac.at/~neutropt/scattering/table.html
#UD For nuclear spin and associated scattering length values data are from
#UD + H. Rauch and W. Waschkowski, New Series I/16A (ed. H. Schopper), chap 6
#UD   Springer, Berlin 2000.
#UD + L. Koester, H. Rauch and E. Seymann, Atomic Data, Nuclear Data Tables,
#UD   49 (1991) 65.
#UD 
#UD Relative atomic masses are from values published in Atomic Weights of the
#UD Elements 1997 and are tabulated by the NIST. See web site:
#UD http://physics.nist.gov/PhysRefData/Compositions/
#UD 
#UD Elements are listed by following increasing order of atomic number. For
#UD most of them the first group of data are the data for the natural
#UD element followed by a list of isotopes.
#UD Columns are :
#UD (Note => 1 fermi = 10E-15 meter and 1 barn = 10E-24 square centimeters)
#UD + NatAb/HalfLife -> Natural abundance or half life for unstable elements.
#UD + NuclearSpin -> Nuclear spin. (set to -9999 for natural - bulk - element)
#UD + RelAtMass -> Relative atomic mass or standard atomic weight for natural
#UD elements (so called molar mass). Both are given in grams per mole.
#UD + Density -> density of the natural (bulk) element in gram per cubic centimeter.
#UD + BondScatLen -> Bond coherent scattering length for the given element in fermi.
#UD + b+ -> Parallel Bond coherent scattering length for the given element including
#UD polarization effect with a neutron spin equal to + 1/2. Values in fermi.
#UD + b- -> Anti-parallel Bond coherent scattering length for the given element including
#UD polarization effect with a neutron spin equal to - 1/2. Values in fermi.
#UD + CohXSec -> Coherent cross section for the given element in barns.
#UD + IncXSec -> Incoherent cross section for the element in barns.
#UD + ScatXSec -> Scattering cross section for the element in barns.
#UD + AbsXSec -> Absorption cross section at 1.798A for element in barns.
#UD 


#S 1  natural.H
#UNAME H
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
11.23 2.50000 90.9056450 6.49 8.8 7.9 10.1 9.5 0.15 9.7 1.17

#S 40  92Zr
#UNAME Zr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
17.11 0 91.9050401 6.49 7.5 -9999 -9999 6.9 0 6.9 0.22

#S 40  94Zr
#UNAME Zr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
17.4 0 93.9063158 6.49 8.3 -9999 -9999 8.4 0 8.4 0.0499

#S 40  96Zr
#UNAME Zr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
2.8 0 95.908276 6.49 5.5 -9999 -9999 3.8 0 3.8 0.0229

#S 41  93Zr
#UNAME Nb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 4.50000 92.9063775 8.55 7.054 7.06 7.35 6.253 0.0024 6.255 1.15

#S 42  natural.Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 95.94 10.2 6.715 -9999 -9999 5.67 0.04 5.71 2.48

#S 42  92Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
15.48 0 91.906810 10.2 6.93 -9999 -9999 6.00 0 6.00 0.019

#S 42  94Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9.1 0 93.9050876 10.2 6.82 -9999 -9999 5.81 0 5.81 0.015

#S 42  95Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
15.72 2.50000 94.9058415 10.2 6.93 -9999 -9999 6.00 0.5 6.5 13.1

#S 42  96Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
16.53 0 95.9046789 10.2 6.22 -9999 -9999 4.83 0 4.83 0.5

#S 42  97Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9.5 2.50000 96.9060210 10.2 7.26 -9999 -9999 6.59 0.5 7.1 2.5

#S 42  98Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
23.78 0 97.9054078 10.2 6.60 -9999 -9999 5.44 0 5.44 0.127

#S 42  100Mo
#UNAME Mo
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9.6 0 99.907477 10.2 6.75 -9999 -9999 5.69 0 5.69 0.4

#S 43  99Tc
#UNAME Tc
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
210000Y 4.50000 98.9062546 11.5 6.8 -9999 -9999 5.8 0.5 6.3 20.0

#S 44  natural.Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 101.07 12.2 7.02 -9999 -9999 6.21 0.4 6.6 2.56

#S 44  96Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
5.8 0 95.907598 12.2 -9999 -9999 -9999 -9999 0 -9999 0.28

#S 44  98Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1.9 0 97.905287 12.2 -9999 -9999 -9999 -9999 0 -9999 <8.0

#S 44  99Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
12.7 2.50000 98.9059393 12.2 -9999 -9999 -9999 -9999 -9999 -9999 6.9

#S 44  100Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
12.6 0 99.9042197 12.2 -9999 -9999 -9999 -9999 0 -9999 4.8

#S 44  101Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
17.07 2.50000 100.9055822 12.2 -9999 -9999 -9999 -9999 -9999 -9999 3.3

#S 44  102Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
31.61 0 101.9043495 12.2 -9999 -9999 -9999 -9999 0 -9999 1.17

#S 44  104Ru
#UNAME Ru
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
18.58 0 103.905430 12.2 -9999 -9999 -9999 -9999 0 -9999 0.31

#S 45  103Rh
#UNAME Rh
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 0.500000 102.905504 12.4 5.90 8.15 6.74 4.34 0.3 4.6 144.8

#S 46  natural.Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 106.42 12.0 5.91 -9999 -9999 4.39 0.093 4.48 6.9

#S 46  102Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1 0 101.905608 12.0 7.7 -9999 -9999 7.5 0 7.5 3.4

#S 46  104Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
11 0 103.904035 12.0 7.7 -9999 -9999 7.5 0 7.5 0.6

#S 46  105Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
22.33 2.50000 104.905084 12.0 5.5 -9999 -9999 3.8 0.8 4.6 20.0

#S 46  106Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
27.33 0 105.903483 12.0 6.4 -9999 -9999 5.1 0 5.1 0.304829)

#S 46  108Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
26.71 0 107.903894 12.0 4.1 -9999 -9999 2.1 0 2.1 8.5

#S 46  110Pd
#UNAME Pd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
11.8 0 109.905152 12.0 7.7 -9999 -9999 7.5 0 7.5 0.226

#S 47  natural.Ag
#UNAME Ag
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 107.8682 10.5 5.922 -9999 -9999 4.407 0.58 4.99 63.3

#S 47  107Ag
#UNAME Ag
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
51.8 0.500000 106.905093 10.5 7.555 8.14 5.8 7.17 0.13 7.30 37.6

#S 47  109Ag
#UNAME Ag
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
48.2 0.500000 108.904756 10.5 4.165 3.24 6.9 2.18 0.32 2.50 91.0

#S 48  natural.Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 112.411 8.65 4.83 -9999 -9999 3.04 3.46 6.50 2520.0

#S 48  106Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1.2 0 105.906458 8.65 5.0 -9999 -9999 3.1 0 3.1 1.0

#S 48  108Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.9 0 107.904183 8.65 5.31 -9999 -9999 3.7 0 3.7 1.1

#S 48  110Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
12.39 0 109.903006 8.65 5.78 -9999 -9999 4.4 0 4.4 11.0

#S 48  111Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
12.75 0.500000 110.904182 8.65 6.47 -9999 -9999 5.3 0.3 5.6 24.0

#S 48  112Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
24.07 0 111.9027572 8.65 6.34 -9999 -9999 5.1 0 5.1 2.2

#S 48  113Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
12.36 0.500000 112.9044009 8.65 -8.0 -9999 -9999 12.1 0.3 12.4 20600.0

#S 48  114Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
28.86 0 113.9033581 8.65 7.48 -9999 -9999 7.1 0 7.1 0.34

#S 48  116Cd
#UNAME Cd
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.58 0 115.904755 8.65 6.26 -9999 -9999 5.0 0 5.0 0.075

#S 49  natural.In
#UNAME In
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 114.818 7.31 4.065 -9999 -9999 2.08 0.54 2.62 193.8

#S 49  113In
#UNAME In
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
4.28 4.50000 112.904061 7.31 5.39 -9999 -9999 3.65 0.000037 3.65 12.0

#S 49  115In
#UNAME In
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
95.72 4.50000 114.903878 7.31 4.00 2.1 6.4 2.02 0.55 2.57 202.0

#S 50  natural.Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 118.710 7.30 6.225 -9999 -9999 4.871 0.022 4.892 0.626

#S 50  112Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1 0 111.904821 7.30 6.0 -9999 -9999 4.5 0 4.5 1.00

#S 50  114Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.66 0 113.902782 7.30 6.0 -9999 -9999 4.8 0 4.8 0.114

#S 50  115Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.35 0.500000 114.903346 7.30 6.0 -9999 -9999 4.5 0.3 4.8 30.0

#S 50  116Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
14.3 0 115.901744 7.30 6.10 -9999 -9999 4.42 0 4.42 0.14

#S 50  117Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.61 0.500000 116.902954 7.30 6.59 0.22 -0.23 5.28 0.3 5.6 2.3

#S 50  118Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
24.03 0 117.901606 7.30 6.23 -9999 -9999 4.63 0 4.63 0.22

#S 50  119Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
8.58 0.500000 118.903309 7.30 6.28 0.14 0.0 4.71 0.3 5.0 2.2

#S 50  120Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
32.86 0 119.9021966 7.30 6.67 -9999 -9999 5.29 0 5.29 0.14

#S 50  122Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
4.72 0 121.9034401 7.30 5.93 -9999 -9999 4.14 0 4.14 0.18

#S 50  124Sn
#UNAME Sn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
5.94 0 123.9052746 7.30 6.15 -9999 -9999 4.48 0 4.48 0.133

#S 51  natural.Sb
#UNAME Sb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 121.760 6.68 5.57 -9999 -9999 3.90 0.00 3.90 4.91

#S 51  121Sb
#UNAME Sb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
57.25 2.50000 120.9038180 6.68 5.71 5.7 5.8 4.10 0.0003 4.10 5.75

#S 51  123Sb
#UNAME Sb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
42.75 3.50000 122.9042157 6.68 5.38 5.2 5.4 3.64 0.001 3.64 3.8

#S 52  natural.Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 127.60 6.24 5.68 -9999 -9999 4.23 0.09 4.32 4.7

#S 52  120Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.09 0 119.904020 6.24 5.3 -9999 -9999 3.5 0 3.5 2.3

#S 52  122Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
2.4 0 121.9030471 6.24 3.8 -9999 -9999 1.8 0 1.8 3.4

#S 52  123Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.87 0.500000 122.9042730 6.24 -0.05 -1.2 3.5 0.002 0.52 0.52 418.0

#S 52  124Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
4.61 0 123.9028195 6.24 7.95 -9999 -9999 8.0 0 8.0 6.8

#S 52  125Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
6.99 0.500000 124.9044247 6.24 5.01 4.9 5.5 3.17 0.008 3.18 1.55

#S 52  126Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
18.71 0 125.9033055 6.24 5.55 -9999 -9999 3.88 0 3.88 1.04

#S 52  128Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
31.79 0 127.9044614 6.24 5.88 -9999 -9999 4.36 0 4.36 0.215

#S 52  130Te
#UNAME Te
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
34.48 0 129.9062228 6.24 6.01 -9999 -9999 4.55 0 4.55 0.29

#S 53  127I
#UNAME I
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 2.50000 126.904468 4.92 5.28 6.6 3.4 3.50 0.31 3.81 6.15

#S 54  natural.Xe
#UNAME Xe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 131.29 5.89 4.69 -9999 -9999 3.04 0 -9999 23.9

#S 54  124Xe
#UNAME Xe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.1 0 123.9058958 5.89 -9999 -9999 -9999 -9999 0 -9999 165.0

#S 54  126Xe
#UNAME Xe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.09 0 125.904269 5.89 -9999 -9999 -9999 -9999 0 -9999 3.5

